Frame Number ; Time Stamp ; Point Of Regard X ; Point Of Regard Y ; Pupil Area Right Eye, sq.mm ; Pupil Area Left Eye, sq.mm ; Pupil Area Right Eye, px ; Pupil Area Left Eye, px ; Score Value ; Score Value Left Eye ; Score Value Right Eye ; Clients Event
64299 ; 2222553.091 ; 0.0372 ; 0.1922 ; 65.52 ; 0.00 ; 9611 ; 0 ; 0.27 ; 0.000 ; 0.000 ; 
64300 ; 2222586.226 ; 0.0426 ; 0.1831 ; 39.34 ; 0.00 ; 10466 ; 0 ; 0.16 ; 0.000 ; 0.000 ; 
64301 ; 2222618.103 ; 0.1059 ; 0.1750 ; 42.56 ; 0.00 ; 11176 ; 0 ; 0.34 ; 0.000 ; 0.000 ; 
64302 ; 2222653.125 ; 0.0886 ; 0.1705 ; 10.44 ; 0.00 ; 6647 ; 0 ; 0.22 ; 0.000 ; 0.000 ; 
64303 ; 2222686.680 ; 0.2024 ; 0.1613 ; 6.98 ; 0.00 ; 3450 ; 0 ; 0.35 ; 0.000 ; 0.000 ; 
64304 ; 2222721.702 ; 0.2147 ; 0.1761 ; 15.63 ; 0.00 ; 4053 ; 0 ; 0.12 ; 0.000 ; 0.000 ; 
64305 ; 2222756.725 ; 0.2071 ; 0.1907 ; 15.76 ; 0.00 ; 4469 ; 0 ; 0.33 ; 0.000 ; 0.000 ; 
64306 ; 2222793.005 ; 0.1949 ; 0.1957 ; 8.29 ; 0.00 ; 2860 ; 0 ; 0.30 ; 0.000 ; 0.000 ; 
64307 ; 2222826.560 ; 0.1617 ; 0.1871 ; 4.97 ; 0.00 ; 1831 ; 0 ; 0.27 ; 0.000 ; 0.000 ; 
64308 ; 2222860.743 ; 0.1355 ; 0.1806 ; 3.08 ; 0.00 ; 1172 ; 0 ; 0.23 ; 0.000 ; 0.000 ; 
64309 ; 2222894.508 ; 0.1150 ; 0.1751 ; 1.88 ; 0.00 ; 750 ; 0 ; 0.23 ; 0.000 ; 0.000 ; 
64310 ; 2222928.901 ; 0.0994 ; 0.1713 ; 1.19 ; 0.00 ; 480 ; 0 ; 0.21 ; 0.000 ; 0.000 ; 
64311 ; 2222962.246 ; 0.0861 ; 0.1681 ; 0.77 ; 0.00 ; 307 ; 0 ; 0.22 ; 0.000 ; 0.000 ; 
64312 ; 2222995.590 ; 0.0734 ; 0.1671 ; 1.43 ; 0.00 ; 197 ; 0 ; 0.20 ; 0.000 ; 0.000 ; 
64313 ; 2223029.774 ; 0.0640 ; 0.1654 ; 4.56 ; 0.00 ; 126 ; 0 ; 0.21 ; 0.000 ; 0.000 ; 
64314 ; 2223062.489 ; 0.0640 ; 0.1653 ; 1.12 ; 0.00 ; 194 ; 0 ; 0.46 ; 0.363 ; 0.566 ; 
64315 ; 2223097.931 ; 0.0640 ; 0.1653 ; 42.72 ; 0.00 ; 8958 ; 0 ; 0.28 ; 0.000 ; 0.000 ; 
64316 ; 2223131.696 ; 0.0640 ; 0.1653 ; 5.98 ; 0.00 ; 2485 ; 0 ; 0.54 ; 0.468 ; 0.605 ; 
64317 ; 2223165.040 ; 0.0640 ; 0.1653 ; 1.10 ; 0.00 ; 2386 ; 0 ; 0.35 ; 0.000 ; 0.000 ; 
64318 ; 2223198.385 ; 0.0640 ; 0.1653 ; 5.45 ; 0.00 ; 2436 ; 0 ; 0.37 ; 0.379 ; 0.355 ; 
64319 ; 2223232.149 ; 0.0640 ; 0.1653 ; 12.85 ; 0.00 ; 1559 ; 0 ; 0.24 ; 0.000 ; 0.000 ; 
64320 ; 2223266.752 ; 0.0640 ; 0.1653 ; 3.38 ; 0.00 ; 998 ; 0 ; 0.21 ; 0.000 ; 0.000 ; 
64321 ; 2223301.984 ; 0.1231 ; 0.2883 ; 1.89 ; 0.00 ; 638 ; 0 ; 0.19 ; 0.000 ; 0.000 ; 
64322 ; 2223337.007 ; 0.1535 ; 0.4015 ; 1.82 ; 0.00 ; 409 ; 0 ; 0.20 ; 0.000 ; 0.000 ; 
64323 ; 2223370.981 ; 0.1693 ; 0.5013 ; 2.14 ; 0.00 ; 262 ; 0 ; 0.17 ; 0.000 ; 0.000 ; 
64324 ; 2223405.584 ; 0.1733 ; 0.5287 ; 3.30 ; 0.00 ; 580 ; 0 ; 0.48 ; 0.360 ; 0.609 ; 
64325 ; 2223439.348 ; 0.1733 ; 0.5287 ; 1.03 ; 0.00 ; 516 ; 0 ; -0.17 ; 0.000 ; 0.000 ; 
64326 ; 2223481.920 ; 0.1733 ; 0.5287 ; 2.21 ; 0.00 ; 1041 ; 0 ; -0.34 ; 0.000 ; 0.000 ; 
64327 ; 2223514.426 ; 0.1733 ; 0.5287 ; 2.90 ; 0.00 ; 1121 ; 0 ; 0.27 ; 0.000 ; 0.000 ; 
64328 ; 2223546.722 ; 0.1733 ; 0.5287 ; 1.46 ; 0.00 ; 810 ; 0 ; 0.23 ; 0.000 ; 0.000 ; 
64329 ; 2223578.808 ; 0.1733 ; 0.5287 ; 5.11 ; 0.00 ; 1880 ; 0 ; 0.21 ; 0.000 ; 0.000 ; 
64330 ; 2223610.685 ; 0.1733 ; 0.5287 ; 7.84 ; 0.00 ; 2703 ; 0 ; 0.08 ; 0.000 ; 0.000 ; 
64331 ; 2223644.030 ; 0.1733 ; 0.5287 ; 19.30 ; 0.00 ; 6916 ; 0 ; 0.15 ; 0.000 ; 0.000 ; 
64332 ; 2223679.052 ; 0.1733 ; 0.5287 ; 13.06 ; 27.70 ; 2506 ; 4786 ; -1.76 ; 0.000 ; 0.000 ; 
64333 ; 2223714.284 ; 0.1733 ; 0.5287 ; 10.30 ; 13.04 ; 2412 ; 2894 ; 0.58 ; 0.495 ; 0.671 ; 
64334 ; 2223750.355 ; 0.5703 ; 0.3655 ; 9.67 ; 9.72 ; 2502 ; 2431 ; 0.60 ; 0.561 ; 0.642 ; 
64335 ; 2223787.894 ; 0.6034 ; 0.3554 ; 9.60 ; 10.12 ; 2783 ; 2783 ; 0.62 ; 0.663 ; 0.571 ; 
64336 ; 2223826.901 ; 0.6344 ; 0.3742 ; 11.03 ; 10.02 ; 3662 ; 2993 ; 0.67 ; 0.640 ; 0.698 ; 
64337 ; 2223864.440 ; 0.6745 ; 0.3139 ; 11.84 ; 10.17 ; 4189 ; 3299 ; 0.66 ; 0.697 ; 0.614 ; 
64338 ; 2223903.867 ; 0.6910 ; 0.3906 ; 12.56 ; 10.47 ; 4581 ; 3616 ; 0.52 ; 0.537 ; 0.501 ; 
64339 ; 2223943.922 ; 0.6683 ; 0.3519 ; 12.45 ; 10.03 ; 4904 ; 3569 ; 0.52 ; 0.532 ; 0.510 ; 
64340 ; 2223982.930 ; 0.6517 ; 0.3499 ; 11.50 ; 10.13 ; 4520 ; 3637 ; 0.54 ; 0.543 ; 0.533 ; 
64341 ; 2224025.082 ; 0.6758 ; 0.4061 ; 11.44 ; 10.13 ; 4180 ; 3688 ; 0.53 ; 0.539 ; 0.527 ; 
64342 ; 2224065.138 ; 0.6961 ; 0.3685 ; 9.85 ; 9.73 ; 3628 ; 3429 ; 0.55 ; 0.617 ; 0.486 ; 
64343 ; 2224112.324 ; 0.6760 ; 0.3339 ; 8.82 ; 9.89 ; 3277 ; 3384 ; 0.71 ; 0.750 ; 0.664 ; 
64344 ; 2224150.282 ; 0.6664 ; 0.3376 ; 8.35 ; 9.16 ; 3053 ; 3123 ; 0.69 ; 0.694 ; 0.678 ; 
64345 ; 2224190.757 ; 0.6600 ; 0.3272 ; 9.27 ; 8.85 ; 3350 ; 2981 ; 0.74 ; 0.747 ; 0.726 ; 
64346 ; 2224237.943 ; 0.6582 ; 0.3269 ; 8.40 ; 8.77 ; 3048 ; 2983 ; 0.68 ; 0.662 ; 0.689 ; 
64347 ; 2224280.515 ; 0.6459 ; 0.3502 ; 8.84 ; 8.79 ; 3343 ; 3046 ; 0.56 ; 0.438 ; 0.681 ; 
64348 ; 2224322.458 ; 0.6090 ; 0.3644 ; 7.65 ; 8.81 ; 2898 ; 3171 ; 0.57 ; 0.490 ; 0.646 ; 
64349 ; 2224368.176 ; 0.5863 ; 0.3788 ; 7.12 ; 8.57 ; 2693 ; 3249 ; 0.59 ; 0.545 ; 0.638 ; 
64350 ; 2224407.603 ; 0.5780 ; 0.3924 ; 7.94 ; 8.32 ; 3050 ; 3306 ; 0.61 ; 0.553 ; 0.671 ; 
64351 ; 2224451.853 ; 0.5918 ; 0.3947 ; 8.17 ; 9.16 ; 3307 ; 3741 ; 0.58 ; 0.523 ; 0.631 ; 
64352 ; 2224500.297 ; 0.5933 ; 0.4417 ; 8.35 ; 9.74 ; 3401 ; 4241 ; 0.50 ; 0.504 ; 0.490 ; 
64353 ; 2224545.176 ; 0.6014 ; 0.4608 ; 8.34 ; 9.50 ; 3335 ; 4105 ; 0.46 ; 0.489 ; 0.436 ; 
64354 ; 2224584.602 ; 0.5935 ; 0.4436 ; 7.64 ; 9.19 ; 3048 ; 3870 ; 0.55 ; 0.525 ; 0.579 ; 
64355 ; 2224628.223 ; 0.5816 ; 0.4344 ; 6.22 ; 8.75 ; 2451 ; 3683 ; 0.61 ; 0.514 ; 0.714 ; 
64356 ; 2224668.698 ; 0.5861 ; 0.4331 ; 6.87 ; 8.34 ; 2695 ; 3500 ; 0.61 ; 0.473 ; 0.742 ; 
64357 ; 2224710.851 ; 0.6027 ; 0.4397 ; 6.31 ; 8.19 ; 2481 ; 3391 ; 0.60 ; 0.489 ; 0.705 ; 
64358 ; 2224747.132 ; 0.6173 ; 0.4493 ; 6.66 ; 8.13 ; 2635 ; 3347 ; 0.59 ; 0.462 ; 0.716 ; 
64359 ; 2224785.929 ; 0.6350 ; 0.4599 ; 7.24 ; 9.54 ; 2927 ; 3945 ; 0.58 ; 0.465 ; 0.688 ; 
64360 ; 2224830.808 ; 0.6630 ; 0.5268 ; 7.07 ; 9.25 ; 2950 ; 3893 ; 0.44 ; 0.404 ; 0.482 ; 
64361 ; 2224872.332 ; 0.6559 ; 0.5454 ; 7.25 ; 12.04 ; 3105 ; 5017 ; 0.47 ; 0.453 ; 0.492 ; 
64362 ; 2224913.646 ; 0.6310 ; 0.5233 ; 7.16 ; 7.79 ; 3132 ; 3287 ; 0.49 ; 0.500 ; 0.483 ; 
64363 ; 2224957.266 ; 0.6007 ; 0.4873 ; 6.55 ; 7.57 ; 2989 ; 3033 ; 0.48 ; 0.503 ; 0.461 ; 
64364 ; 2224999.629 ; 0.5891 ; 0.4913 ; 6.50 ; 6.93 ; 2803 ; 2786 ; 0.46 ; 0.442 ; 0.485 ; 
64365 ; 2225040.733 ; 0.5855 ; 0.4911 ; 7.30 ; 6.80 ; 3088 ; 2654 ; 0.49 ; 0.473 ; 0.503 ; 
64366 ; 2225082.466 ; 0.5758 ; 0.4983 ; 7.20 ; 6.99 ; 3066 ; 2814 ; 0.51 ; 0.502 ; 0.509 ; 
64367 ; 2225126.297 ; 0.5677 ; 0.5010 ; 7.27 ; 6.89 ; 3098 ; 2823 ; 0.51 ; 0.500 ; 0.511 ; 
64368 ; 2225170.127 ; 0.5640 ; 0.5135 ; 7.53 ; 6.30 ; 3175 ; 2562 ; 0.49 ; 0.481 ; 0.491 ; 
64369 ; 2225215.845 ; 0.5372 ; 0.5403 ; 7.59 ; 6.65 ; 3028 ; 2716 ; 0.44 ; 0.359 ; 0.522 ; 
64370 ; 2225267.855 ; 0.5087 ; 0.5500 ; 7.49 ; 6.66 ; 3026 ; 2801 ; 0.52 ; 0.541 ; 0.489 ; 
64371 ; 2225311.685 ; 0.4943 ; 0.5499 ; 7.03 ; 7.00 ; 2888 ; 2964 ; 0.50 ; 0.528 ; 0.466 ; 
64372 ; 2225350.273 ; 0.4933 ; 0.5531 ; 7.39 ; 6.78 ; 2991 ; 2845 ; 0.52 ; 0.555 ; 0.476 ; 
64373 ; 2225390.119 ; 0.5121 ; 0.4957 ; 7.08 ; 6.56 ; 2760 ; 2582 ; 0.68 ; 0.730 ; 0.635 ; 
64374 ; 2225431.852 ; 0.5284 ; 0.4827 ; 7.25 ; 6.75 ; 2765 ; 2569 ; 0.71 ; 0.730 ; 0.688 ; 
64375 ; 2225472.746 ; 0.5250 ; 0.4718 ; 7.01 ; 9.86 ; 2645 ; 3831 ; 0.70 ; 0.748 ; 0.662 ; 
64376 ; 2225514.689 ; 0.5362 ; 0.5261 ; 6.84 ; 6.16 ; 2515 ; 2355 ; 0.62 ; 0.541 ; 0.701 ; 
64377 ; 2225556.423 ; 0.5515 ; 0.5433 ; 7.11 ; 6.24 ; 2597 ; 2405 ; 0.65 ; 0.543 ; 0.749 ; 
64378 ; 2225600.253 ; 0.5487 ; 0.5383 ; 6.27 ; 6.50 ; 2244 ; 2549 ; 0.63 ; 0.544 ; 0.722 ; 
64379 ; 2225642.406 ; 0.5515 ; 0.5495 ; 6.68 ; 6.37 ; 2411 ; 2520 ; 0.63 ; 0.537 ; 0.725 ; 
64380 ; 2225684.768 ; 0.5607 ; 0.5533 ; 6.43 ; 6.31 ; 2359 ; 2483 ; 0.62 ; 0.499 ; 0.738 ; 
64381 ; 2225730.906 ; 0.5635 ; 0.5579 ; 6.58 ; 6.99 ; 2499 ; 2833 ; 0.61 ; 0.488 ; 0.722 ; 
64382 ; 2225771.590 ; 0.5651 ; 0.5754 ; 6.38 ; 7.20 ; 2512 ; 2878 ; 0.61 ; 0.533 ; 0.696 ; 
64383 ; 2225813.324 ; 0.5634 ; 0.5834 ; 6.19 ; 7.22 ; 2449 ; 2850 ; 0.59 ; 0.495 ; 0.676 ; 
64384 ; 2225857.783 ; 0.5591 ; 0.5778 ; 6.60 ; 7.36 ; 2585 ; 2807 ; 0.59 ; 0.547 ; 0.641 ; 
64385 ; 2225899.936 ; 0.5572 ; 0.5657 ; 6.92 ; 7.07 ; 2754 ; 2768 ; 0.57 ; 0.528 ; 0.622 ; 
64386 ; 2225943.347 ; 0.5556 ; 0.5558 ; 6.83 ; 7.37 ; 2724 ; 2841 ; 0.51 ; 0.518 ; 0.496 ; 
64387 ; 2225981.096 ; 0.5532 ; 0.5522 ; 6.63 ; 7.03 ; 2654 ; 2706 ; 0.48 ; 0.433 ; 0.525 ; 
64388 ; 2225991.372 ; 0.5509 ; 0.5536 ; 6.51 ; 6.88 ; 2592 ; 2623 ; 0.52 ; 0.441 ; 0.607 ; 
64389 ; 2226044.010 ; 0.5495 ; 0.5570 ; 6.42 ; 6.65 ; 2521 ; 2540 ; 0.52 ; 0.409 ; 0.625 ; 
64390 ; 2226057.223 ; 0.5466 ; 0.5597 ; 6.39 ; 6.48 ; 2514 ; 2540 ; 0.50 ; 0.426 ; 0.578 ; 
64391 ; 2226098.746 ; 0.5459 ; 0.5599 ; 6.28 ; 6.54 ; 2495 ; 2542 ; 0.50 ; 0.429 ; 0.578 ; 
64392 ; 2226109.861 ; 0.5458 ; 0.5587 ; 6.31 ; 6.59 ; 2495 ; 2536 ; 0.53 ; 0.439 ; 0.630 ; 
64393 ; 2226120.557 ; 0.5450 ; 0.5595 ; 6.27 ; 6.59 ; 2433 ; 2508 ; 0.55 ; 0.430 ; 0.663 ; 
64394 ; 2226140.689 ; 0.5480 ; 0.5598 ; 6.16 ; 6.61 ; 2413 ; 2483 ; 0.57 ; 0.461 ; 0.683 ; 
64395 ; 2226180.116 ; 0.5482 ; 0.5605 ; 6.17 ; 6.43 ; 2424 ; 2458 ; 0.57 ; 0.440 ; 0.700 ; 
64396 ; 2226209.266 ; 0.5415 ; 0.5634 ; 6.19 ; 6.54 ; 2372 ; 2487 ; 0.55 ; 0.414 ; 0.684 ; 
64397 ; 2226243.030 ; 0.5387 ; 0.5719 ; 6.09 ; 6.34 ; 2360 ; 2444 ; 0.51 ; 0.393 ; 0.618 ; 
64398 ; 2226276.794 ; 0.5406 ; 0.5805 ; 6.19 ; 6.44 ; 2372 ; 2468 ; 0.53 ; 0.398 ; 0.652 ; 
64399 ; 2226310.978 ; 0.5415 ; 0.5867 ; 6.29 ; 6.61 ; 2402 ; 2512 ; 0.55 ; 0.410 ; 0.683 ; 
64400 ; 2226345.371 ; 0.5427 ; 0.5877 ; 6.12 ; 6.58 ; 2339 ; 2518 ; 0.58 ; 0.457 ; 0.712 ; 
64401 ; 2226379.345 ; 0.5439 ; 0.5839 ; 6.13 ; 6.41 ; 2338 ; 2515 ; 0.56 ; 0.403 ; 0.711 ; 
64402 ; 2226412.690 ; 0.5469 ; 0.5792 ; 5.91 ; 6.54 ; 2276 ; 2526 ; 0.51 ; 0.395 ; 0.628 ; 
64403 ; 2226446.454 ; 0.5514 ; 0.5752 ; 5.84 ; 6.50 ; 2227 ; 2495 ; 0.53 ; 0.381 ; 0.681 ; 
64404 ; 2226480.428 ; 0.5547 ; 0.5667 ; 5.66 ; 6.37 ; 2140 ; 2457 ; 0.48 ; 0.365 ; 0.599 ; 
64405 ; 2226514.402 ; 0.5541 ; 0.5618 ; 5.91 ; 6.30 ; 2216 ; 2456 ; 0.54 ; 0.417 ; 0.661 ; 
64406 ; 2226549.634 ; 0.5507 ; 0.5638 ; 5.88 ; 6.27 ; 2220 ; 2465 ; 0.58 ; 0.484 ; 0.668 ; 
64407 ; 2226584.027 ; 0.5468 ; 0.5678 ; 5.69 ; 6.37 ; 2144 ; 2488 ; 0.55 ; 0.478 ; 0.631 ; 
64408 ; 2226618.211 ; 0.5449 ; 0.5752 ; 5.88 ; 6.37 ; 2204 ; 2474 ; 0.56 ; 0.477 ; 0.648 ; 
64409 ; 2226653.023 ; 0.5423 ; 0.5831 ; 5.74 ; 6.40 ; 2156 ; 2458 ; 0.55 ; 0.465 ; 0.644 ; 
64410 ; 2226688.046 ; 0.5387 ; 0.5877 ; 6.01 ; 6.34 ; 2265 ; 2459 ; 0.57 ; 0.487 ; 0.653 ; 
64411 ; 2226731.247 ; 0.5364 ; 0.5905 ; 5.90 ; 6.35 ; 2220 ; 2464 ; 0.56 ; 0.484 ; 0.641 ; 
64412 ; 2226763.124 ; 0.5366 ; 0.5949 ; 6.05 ; 6.39 ; 2291 ; 2477 ; 0.57 ; 0.468 ; 0.682 ; 
64413 ; 2226795.420 ; 0.5372 ; 0.5967 ; 6.24 ; 6.37 ; 2372 ; 2474 ; 0.57 ; 0.476 ; 0.656 ; 
64414 ; 2226827.087 ; 0.5364 ; 0.5970 ; 6.17 ; 6.41 ; 2341 ; 2483 ; 0.56 ; 0.462 ; 0.649 ; 
64415 ; 2226861.480 ; 0.5355 ; 0.5957 ; 6.31 ; 6.41 ; 2383 ; 2495 ; 0.54 ; 0.457 ; 0.622 ; 
64416 ; 2226895.454 ; 0.5360 ; 0.5901 ; 6.22 ; 6.40 ; 2380 ; 2510 ; 0.55 ; 0.432 ; 0.667 ; 
64417 ; 2226930.057 ; 0.5420 ; 0.5787 ; 6.28 ; 6.43 ; 2427 ; 2492 ; 0.56 ; 0.432 ; 0.685 ; 
64418 ; 2226965.919 ; 0.5511 ; 0.5655 ; 6.24 ; 6.53 ; 2451 ; 2505 ; 0.53 ; 0.436 ; 0.620 ; 
64419 ; 2226998.844 ; 0.5586 ; 0.5587 ; 6.49 ; 6.69 ; 2507 ; 2528 ; 0.56 ; 0.507 ; 0.611 ; 
64420 ; 2227034.076 ; 0.5636 ; 0.5564 ; 6.49 ; 6.70 ; 2494 ; 2520 ; 0.55 ; 0.486 ; 0.612 ; 
64421 ; 2227067.840 ; 0.5648 ; 0.5561 ; 6.62 ; 6.59 ; 2527 ; 2525 ; 0.53 ; 0.463 ; 0.595 ; 
64422 ; 2227103.072 ; 0.5662 ; 0.5556 ; 6.41 ; 6.67 ; 2479 ; 2539 ; 0.54 ; 0.434 ; 0.641 ; 
64423 ; 2227135.368 ; 0.5668 ; 0.5529 ; 6.42 ; 6.69 ; 2468 ; 2545 ; 0.54 ; 0.470 ; 0.606 ; 
64424 ; 2227169.133 ; 0.5670 ; 0.5526 ; 6.54 ; 6.71 ; 2500 ; 2580 ; 0.53 ; 0.430 ; 0.622 ; 
64425 ; 2227202.477 ; 0.5636 ; 0.5576 ; 6.45 ; 6.77 ; 2458 ; 2600 ; 0.55 ; 0.461 ; 0.648 ; 
64426 ; 2227236.241 ; 0.5579 ; 0.5647 ; 6.37 ; 6.66 ; 2422 ; 2618 ; 0.55 ; 0.492 ; 0.602 ; 
64427 ; 2227271.054 ; 0.5509 ; 0.5732 ; 6.45 ; 6.60 ; 2419 ; 2655 ; 0.58 ; 0.512 ; 0.644 ; 
64428 ; 2227306.077 ; 0.5487 ; 0.5786 ; 6.30 ; 6.72 ; 2412 ; 2670 ; 0.56 ; 0.525 ; 0.603 ; 
64429 ; 2227340.050 ; 0.5509 ; 0.5846 ; 6.41 ; 6.77 ; 2426 ; 2670 ; 0.54 ; 0.453 ; 0.628 ; 
64430 ; 2227375.492 ; 0.5549 ; 0.5933 ; 6.31 ; 6.87 ; 2384 ; 2630 ; 0.55 ; 0.437 ; 0.662 ; 
64431 ; 2227409.676 ; 0.5547 ; 0.5942 ; 6.29 ; 6.77 ; 2375 ; 2614 ; 0.59 ; 0.498 ; 0.676 ; 
64432 ; 2227443.650 ; 0.5509 ; 0.5793 ; 6.14 ; 6.51 ; 2325 ; 2594 ; 0.61 ; 0.501 ; 0.717 ; 
64433 ; 2227476.994 ; 0.5556 ; 0.5500 ; 4.84 ; 6.57 ; 1833 ; 2547 ; 0.60 ; 0.524 ; 0.676 ; 
64434 ; 2227510.759 ; 0.5626 ; 0.5237 ; 5.05 ; 6.45 ; 1924 ; 2478 ; 0.60 ; 0.534 ; 0.665 ; 
64435 ; 2227544.313 ; 0.5648 ; 0.5039 ; 5.08 ; 6.45 ; 1935 ; 2492 ; 0.64 ; 0.589 ; 0.689 ; 
64436 ; 2227578.706 ; 0.5629 ; 0.4942 ; 5.54 ; 6.44 ; 2068 ; 2465 ; 0.68 ; 0.624 ; 0.741 ; 
64437 ; 2227613.309 ; 0.5509 ; 0.5014 ; 5.97 ; 6.25 ; 2196 ; 2404 ; 0.65 ; 0.595 ; 0.702 ; 
64438 ; 2227658.188 ; 0.5402 ; 0.5070 ; 5.84 ; 6.04 ; 2152 ; 2356 ; 0.67 ; 0.647 ; 0.697 ; 
64439 ; 2227690.275 ; 0.5359 ; 0.5095 ; 5.72 ; 6.11 ; 2139 ; 2390 ; 0.66 ; 0.617 ; 0.700 ; 
64440 ; 2227722.152 ; 0.5375 ; 0.5121 ; 6.02 ; 6.15 ; 2313 ; 2424 ; 0.65 ; 0.610 ; 0.695 ; 
64441 ; 2227754.867 ; 0.5392 ; 0.5156 ; 5.71 ; 6.12 ; 2208 ; 2428 ; 0.65 ; 0.603 ; 0.696 ; 
64442 ; 2227787.583 ; 0.5384 ; 0.5214 ; 5.59 ; 6.12 ; 2165 ; 2487 ; 0.61 ; 0.526 ; 0.685 ; 
64443 ; 2227821.137 ; 0.5376 ; 0.5254 ; 5.78 ; 6.30 ; 2225 ; 2529 ; 0.58 ; 0.524 ; 0.634 ; 
64444 ; 2227854.692 ; 0.5388 ; 0.5260 ; 5.86 ; 6.43 ; 2273 ; 2536 ; 0.62 ; 0.576 ; 0.670 ; 
64445 ; 2227889.714 ; 0.5403 ; 0.5281 ; 6.02 ; 6.49 ; 2301 ; 2554 ; 0.68 ; 0.596 ; 0.759 ; 
64446 ; 2227923.688 ; 0.5417 ; 0.5287 ; 6.12 ; 6.54 ; 2327 ; 2543 ; 0.66 ; 0.588 ; 0.733 ; 
64447 ; 2227959.339 ; 0.5430 ; 0.5230 ; 6.21 ; 6.71 ; 2369 ; 2598 ; 0.64 ; 0.637 ; 0.646 ; 
64448 ; 2227993.733 ; 0.5447 ; 0.5127 ; 6.35 ; 6.74 ; 2400 ; 2587 ; 0.62 ; 0.614 ; 0.628 ; 
64449 ; 2228027.287 ; 0.5473 ; 0.5037 ; 6.38 ; 6.78 ; 2388 ; 2544 ; 0.61 ; 0.595 ; 0.625 ; 
64450 ; 2228062.100 ; 0.5494 ; 0.4982 ; 6.52 ; 6.97 ; 2364 ; 2522 ; 0.62 ; 0.590 ; 0.657 ; 
64451 ; 2228095.864 ; 0.5512 ; 0.4951 ; 6.60 ; 7.10 ; 2346 ; 2497 ; 0.62 ; 0.603 ; 0.637 ; 
64452 ; 2228128.789 ; 0.5574 ; 0.4890 ; 6.29 ; 7.24 ; 2234 ; 2452 ; 0.66 ; 0.656 ; 0.660 ; 
64453 ; 2228162.553 ; 0.5658 ; 0.5268 ; 9.29 ; 6.72 ; 2931 ; 2263 ; 0.31 ; 0.309 ; 0.302 ; 
64454 ; 2228195.898 ; 0.5630 ; 0.5622 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.66 ; 0.995 ; 0.321 ; 
64455 ; 2228228.823 ; 0.5630 ; 0.5622 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.32 ; 0.000 ; 0.000 ; 
64456 ; 2228264.894 ; 0.5630 ; 0.5622 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.35 ; 0.000 ; 0.000 ; 
64457 ; 2228302.224 ; 0.5630 ; 0.5622 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.26 ; 0.000 ; 0.000 ; 
64458 ; 2228345.006 ; 0.5630 ; 0.5622 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.31 ; 0.304 ; 0.325 ; 
64459 ; 2228384.013 ; 0.3731 ; 0.7282 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.30 ; 0.000 ; 0.000 ; 
64460 ; 2228427.843 ; 0.4842 ; 0.6558 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.26 ; 0.000 ; 0.000 ; 
64461 ; 2228468.528 ; 0.5842 ; 0.5887 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.33 ; 0.000 ; 0.000 ; 
64462 ; 2228508.793 ; 0.2951 ; 0.8868 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.39 ; 0.437 ; 0.346 ; 
64463 ; 2228545.703 ; 0.3426 ; 0.9295 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.33 ; 0.000 ; 0.000 ; 
64464 ; 2228579.887 ; 0.2984 ; 0.8253 ; 16.28 ; 0.00 ; 5398 ; 0 ; 0.43 ; 0.485 ; 0.379 ; 
64465 ; 2228613.861 ; 0.2326 ; 0.7267 ; 15.14 ; 0.00 ; 5441 ; 0 ; 0.32 ; 0.000 ; 0.000 ; 
64466 ; 2228623.507 ; 0.1990 ; 0.7354 ; 0.48 ; 0.00 ; 150 ; 0 ; 0.08 ; 0.000 ; 0.000 ; 
64467 ; 2228664.192 ; 0.1672 ; 0.6704 ; 0.02 ; 0.00 ; 5 ; 0 ; 0.26 ; 0.000 ; 0.000 ; 
64468 ; 2228683.905 ; 0.1896 ; 0.5963 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.34 ; 0.000 ; 0.000 ; 
64469 ; 2228715.782 ; 0.2382 ; 0.5681 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.36 ; 0.423 ; 0.304 ; 
64470 ; 2228753.531 ; 0.2782 ; 0.5819 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.28 ; 0.000 ; 0.000 ; 
64471 ; 2228794.635 ; 0.2782 ; 0.5819 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.36 ; 0.000 ; 0.000 ; 
64472 ; 2228834.062 ; 0.2782 ; 0.5819 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.28 ; 0.000 ; 0.000 ; 
64473 ; 2228875.166 ; 0.2481 ; 0.4439 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.27 ; 0.000 ; 0.000 ; 
64474 ; 2228906.623 ; 0.2583 ; 0.4798 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.32 ; 0.000 ; 0.000 ; 
