Frame Number ; Time Stamp ; Point Of Regard X ; Point Of Regard Y ; Pupil Area Right Eye, sq.mm ; Pupil Area Left Eye, sq.mm ; Pupil Area Right Eye, px ; Pupil Area Left Eye, px ; Score Value ; Score Value Left Eye ; Score Value Right Eye ; Clients Event
143650 ; 7064862.169 ; 0.4783 ; 0.5290 ; 6.66 ; 8.80 ; 2453 ; 3289 ; 0.58 ; 0.589 ; 0.561 ; 
143651 ; 7064907.468 ; 0.4797 ; 0.5305 ; 6.73 ; 8.24 ; 2483 ; 3070 ; 0.58 ; 0.614 ; 0.555 ; 
143652 ; 7064952.766 ; 0.4818 ; 0.5311 ; 6.73 ; 7.85 ; 2482 ; 2893 ; 0.58 ; 0.617 ; 0.536 ; 
143653 ; 7064966.188 ; 0.4833 ; 0.5315 ; 6.78 ; 7.55 ; 2483 ; 2778 ; 0.60 ; 0.653 ; 0.541 ; 
143654 ; 7064998.065 ; 0.4831 ; 0.5338 ; 6.89 ; 8.01 ; 2511 ; 2947 ; 0.57 ; 0.618 ; 0.526 ; 
143655 ; 7065032.458 ; 0.4832 ; 0.5356 ; 6.39 ; 7.59 ; 2358 ; 2799 ; 0.58 ; 0.652 ; 0.503 ; 
143656 ; 7065066.852 ; 0.4833 ; 0.5369 ; 6.48 ; 7.27 ; 2400 ; 2695 ; 0.58 ; 0.666 ; 0.492 ; 
143657 ; 7065112.989 ; 0.4803 ; 0.5381 ; 6.63 ; 7.67 ; 2460 ; 2898 ; 0.59 ; 0.691 ; 0.480 ; 
143658 ; 7065137.316 ; 0.4789 ; 0.5401 ; 6.70 ; 7.46 ; 2512 ; 2802 ; 0.56 ; 0.660 ; 0.461 ; 
143659 ; 7065171.709 ; 0.4763 ; 0.5431 ; 6.91 ; 7.93 ; 2582 ; 2984 ; 0.56 ; 0.639 ; 0.472 ; 
143660 ; 7065206.102 ; 0.4745 ; 0.5474 ; 6.31 ; 7.60 ; 2465 ; 2872 ; 0.54 ; 0.629 ; 0.450 ; 
143661 ; 7065238.818 ; 0.4714 ; 0.5477 ; 6.84 ; 8.14 ; 2553 ; 3080 ; 0.52 ; 0.634 ; 0.397 ; 
143662 ; 7065284.116 ; 0.4680 ; 0.5482 ; 5.91 ; 8.59 ; 2293 ; 3245 ; 0.48 ; 0.627 ; 0.338 ; 
143663 ; 7065306.766 ; 0.4656 ; 0.5506 ; 6.13 ; 8.92 ; 2363 ; 3377 ; 0.56 ; 0.669 ; 0.447 ; 
143664 ; 7065341.159 ; 0.4597 ; 0.5531 ; 6.40 ; 9.08 ; 2475 ; 3482 ; 0.52 ; 0.654 ; 0.380 ; 
143665 ; 7065374.713 ; 0.4565 ; 0.5543 ; 6.33 ; 8.57 ; 2452 ; 3273 ; 0.51 ; 0.632 ; 0.380 ; 
143666 ; 7065409.946 ; 0.4528 ; 0.5556 ; 6.45 ; 8.94 ; 2500 ; 3421 ; 0.48 ; 0.597 ; 0.372 ; 
143667 ; 7065453.566 ; 0.4517 ; 0.5560 ; 6.64 ; 8.50 ; 2567 ; 3240 ; 0.49 ; 0.607 ; 0.378 ; 
143668 ; 7065476.216 ; 0.4489 ; 0.5546 ; 6.77 ; 8.91 ; 2619 ; 3397 ; 0.47 ; 0.617 ; 0.324 ; 
143669 ; 7065510.609 ; 0.4462 ; 0.5546 ; 6.87 ; 9.22 ; 2637 ; 3522 ; 0.46 ; 0.555 ; 0.365 ; 
143670 ; 7065544.163 ; 0.4426 ; 0.5542 ; 6.85 ; 9.36 ; 2654 ; 3622 ; 0.46 ; 0.553 ; 0.368 ; 
143671 ; 7065578.557 ; 0.4387 ; 0.5532 ; 6.92 ; 9.64 ; 2647 ; 3725 ; 0.48 ; 0.584 ; 0.367 ; 
143672 ; 7065624.694 ; 0.4334 ; 0.5517 ; 7.48 ; 9.86 ; 2725 ; 3808 ; 0.47 ; 0.600 ; 0.333 ; 
143673 ; 7065654.893 ; 0.4312 ; 0.5506 ; 7.60 ; 9.24 ; 2788 ; 3534 ; 0.47 ; 0.587 ; 0.345 ; 
143674 ; 7065685.931 ; 0.4304 ; 0.5499 ; 7.22 ; 9.55 ; 2800 ; 3655 ; 0.47 ; 0.599 ; 0.351 ; 
143675 ; 7065716.969 ; 0.4310 ; 0.5503 ; 7.49 ; 8.97 ; 2818 ; 3428 ; 0.46 ; 0.575 ; 0.348 ; 
143676 ; 7065751.362 ; 0.4317 ; 0.5505 ; 7.52 ; 9.59 ; 2827 ; 3635 ; 0.45 ; 0.563 ; 0.335 ; 
143677 ; 7065797.499 ; 0.4313 ; 0.5501 ; 7.74 ; 9.94 ; 2896 ; 3804 ; 0.45 ; 0.566 ; 0.329 ; 
143678 ; 7065828.537 ; 0.4309 ; 0.5503 ; 7.60 ; 10.22 ; 2907 ; 3941 ; 0.47 ; 0.581 ; 0.349 ; 
143679 ; 7065860.414 ; 0.4303 ; 0.5505 ; 7.74 ; 10.47 ; 2957 ; 4052 ; 0.43 ; 0.539 ; 0.320 ; 
143680 ; 7065892.291 ; 0.4294 ; 0.5518 ; 7.75 ; 10.72 ; 2987 ; 4142 ; 0.45 ; 0.567 ; 0.339 ; 
143681 ; 7065925.006 ; 0.4278 ; 0.5529 ; 7.76 ; 10.84 ; 2953 ; 4193 ; 0.46 ; 0.582 ; 0.337 ; 
143682 ; 7065972.821 ; 0.4261 ; 0.5555 ; 7.73 ; 10.94 ; 2967 ; 4233 ; 0.45 ; 0.552 ; 0.338 ; 
143683 ; 7065990.437 ; 0.4235 ; 0.5578 ; 7.91 ; 10.98 ; 2957 ; 4266 ; 0.45 ; 0.567 ; 0.342 ; 
143684 ; 7066023.992 ; 0.4239 ; 0.5584 ; 7.72 ; 11.18 ; 2955 ; 4292 ; 0.44 ; 0.545 ; 0.341 ; 
143685 ; 7066058.385 ; 0.4247 ; 0.5575 ; 7.81 ; 11.21 ; 2951 ; 4313 ; 0.44 ; 0.548 ; 0.327 ; 
143686 ; 7066091.939 ; 0.4255 ; 0.5544 ; 7.83 ; 11.51 ; 2906 ; 4355 ; 0.47 ; 0.606 ; 0.342 ; 
143687 ; 7066136.399 ; 0.4258 ; 0.5524 ; 7.81 ; 11.63 ; 2930 ; 4389 ; 0.46 ; 0.590 ; 0.336 ; 
143688 ; 7066161.565 ; 0.4253 ; 0.5510 ; 7.94 ; 11.70 ; 2902 ; 4416 ; 0.45 ; 0.577 ; 0.329 ; 
143689 ; 7066195.958 ; 0.4238 ; 0.5510 ; 7.98 ; 11.64 ; 2923 ; 4437 ; 0.47 ; 0.591 ; 0.341 ; 
143690 ; 7066230.351 ; 0.4210 ; 0.5525 ; 7.91 ; 11.67 ; 2935 ; 4455 ; 0.46 ; 0.589 ; 0.339 ; 
143691 ; 7066263.067 ; 0.4186 ; 0.5539 ; 7.98 ; 11.59 ; 2909 ; 4396 ; 0.44 ; 0.545 ; 0.340 ; 
143692 ; 7066308.366 ; 0.4159 ; 0.5562 ; 7.73 ; 11.33 ; 2829 ; 4350 ; 0.44 ; 0.541 ; 0.347 ; 
143693 ; 7066330.176 ; 0.4161 ; 0.5581 ; 7.67 ; 10.38 ; 2801 ; 3976 ; 0.46 ; 0.568 ; 0.359 ; 
143694 ; 7066366.247 ; 0.4160 ; 0.5599 ; 7.64 ; 10.38 ; 2833 ; 4015 ; 0.46 ; 0.573 ; 0.349 ; 
143695 ; 7066400.640 ; 0.4186 ; 0.5610 ; 7.71 ; 9.66 ; 2862 ; 3743 ; 0.44 ; 0.543 ; 0.337 ; 
143696 ; 7066435.033 ; 0.4236 ; 0.5600 ; 7.63 ; 9.13 ; 2884 ; 3523 ; 0.41 ; 0.000 ; 0.000 ; 
143697 ; 7066479.493 ; 0.4289 ; 0.5596 ; 5.84 ; 9.56 ; 2210 ; 3653 ; 0.44 ; 0.534 ; 0.339 ; 
143698 ; 7066504.659 ; 0.4286 ; 0.5513 ; 7.43 ; 9.77 ; 2723 ; 3757 ; 0.38 ; 0.000 ; 0.000 ; 
143699 ; 7066549.119 ; 0.4671 ; 0.5555 ; 13.60 ; 10.78 ; 5133 ; 3924 ; 0.36 ; 0.364 ; 0.363 ; 
143700 ; 7066596.095 ; 0.5108 ; 0.6055 ; 0.00 ; 10.17 ; 0 ; 4178 ; 0.05 ; 0.000 ; 0.000 ; 
143701 ; 7066648.943 ; 0.5182 ; 0.6366 ; 0.00 ; 0.00 ; 0 ; 0 ; -0.28 ; 0.000 ; 0.000 ; 
143702 ; 7066704.308 ; -0.1124 ; -0.3624 ; 13.98 ; 17.90 ; 5058 ; 4882 ; 0.45 ; 0.000 ; 0.000 ; 
143703 ; 7066757.995 ; -0.2113 ; -0.5192 ; 13.85 ; 45.06 ; 4486 ; 4185 ; 0.28 ; 0.000 ; 0.000 ; 
143704 ; 7066819.232 ; -0.2113 ; -0.5192 ; 9.60 ; 8.67 ; 3124 ; 3619 ; 0.35 ; 0.000 ; 0.000 ; 
143705 ; 7066873.758 ; 0.2289 ; 0.1792 ; 8.82 ; 8.92 ; 2875 ; 3629 ; 0.37 ; 0.342 ; 0.397 ; 
143706 ; 7066939.189 ; 0.3562 ; 0.3891 ; 7.01 ; 8.69 ; 2304 ; 3531 ; 0.34 ; 0.344 ; 0.345 ; 
143707 ; 7066994.554 ; 0.3976 ; 0.4610 ; 6.78 ; 8.80 ; 2263 ; 3527 ; 0.28 ; 0.000 ; 0.000 ; 
143708 ; 7067007.137 ; 0.4181 ; 0.4974 ; 6.40 ; 9.16 ; 2221 ; 3662 ; 0.30 ; 0.000 ; 0.000 ; 
143709 ; 7067058.307 ; 0.4316 ; 0.5246 ; 6.36 ; 9.40 ; 2195 ; 3709 ; 0.35 ; 0.340 ; 0.359 ; 
143710 ; 7067082.634 ; 0.4365 ; 0.5357 ; 11.63 ; 8.72 ; 2305 ; 3629 ; 0.25 ; 0.000 ; 0.000 ; 
143711 ; 7067138.838 ; 0.4365 ; 0.5357 ; 6.66 ; 8.31 ; 2380 ; 3520 ; 0.34 ; 0.316 ; 0.362 ; 
143712 ; 7067195.880 ; 0.4840 ; 0.6172 ; 6.57 ; 8.37 ; 2348 ; 3618 ; 0.32 ; 0.000 ; 0.000 ; 
143713 ; 7067260.473 ; 0.5200 ; 0.6355 ; 6.41 ; 5.79 ; 2310 ; 2369 ; 0.35 ; 0.320 ; 0.382 ; 
143714 ; 7067318.354 ; 0.5605 ; 0.6169 ; 6.15 ; 6.63 ; 2249 ; 2339 ; 0.38 ; 0.369 ; 0.382 ; 
143715 ; 7067377.074 ; 0.5837 ; 0.5948 ; 6.08 ; 7.88 ; 2228 ; 2343 ; -0.01 ; 0.000 ; 0.000 ; 
143716 ; 7067389.657 ; 0.5592 ; 0.6044 ; 6.22 ; 7.08 ; 2158 ; 2855 ; 0.24 ; 0.000 ; 0.000 ; 
143717 ; 7067445.861 ; 0.5271 ; 0.6350 ; 6.19 ; 7.62 ; 2241 ; 3123 ; 0.33 ; 0.000 ; 0.000 ; 
143718 ; 7067497.031 ; 0.5054 ; 0.6543 ; 6.35 ; 7.90 ; 2259 ; 3262 ; 0.33 ; 0.305 ; 0.346 ; 
143719 ; 7067552.396 ; 0.4898 ; 0.6658 ; 6.91 ; 7.97 ; 2517 ; 3327 ; 0.36 ; 0.349 ; 0.374 ; 
143720 ; 7067603.567 ; 0.4797 ; 0.6578 ; 6.72 ; 9.14 ; 2415 ; 3360 ; 0.37 ; 0.378 ; 0.361 ; 
143721 ; 7067651.382 ; 0.4705 ; 0.6410 ; 6.32 ; 9.14 ; 2254 ; 3366 ; 0.23 ; 0.000 ; 0.000 ; 
143722 ; 7067663.126 ; 0.5039 ; 0.6824 ; 6.37 ; 6.05 ; 2347 ; 2519 ; 0.21 ; 0.000 ; 0.000 ; 
143723 ; 7067723.524 ; 0.5284 ; 0.7085 ; 6.86 ; 5.73 ; 2588 ; 2434 ; 0.36 ; 0.347 ; 0.373 ; 
143724 ; 7067778.050 ; 0.5256 ; 0.6962 ; 6.76 ; 5.73 ; 2549 ; 2426 ; 0.35 ; 0.333 ; 0.359 ; 
143725 ; 7067844.320 ; 0.5225 ; 0.6794 ; 6.48 ; 5.92 ; 2362 ; 2454 ; 0.34 ; 0.336 ; 0.349 ; 
143726 ; 7067903.040 ; 0.5105 ; 0.6240 ; 5.89 ; 10.33 ; 2226 ; 3880 ; 0.44 ; 0.529 ; 0.346 ; 
143727 ; 7067961.760 ; 0.5353 ; 0.5899 ; 6.63 ; 8.10 ; 2371 ; 2939 ; 0.36 ; 0.369 ; 0.354 ; 
143728 ; 7068010.414 ; 0.5952 ; 0.5653 ; 6.25 ; 7.62 ; 2195 ; 2677 ; 0.43 ; 0.498 ; 0.356 ; 
143729 ; 7068069.973 ; 0.5819 ; 0.5671 ; 6.62 ; 12.01 ; 2211 ; 4180 ; 0.37 ; 0.371 ; 0.363 ; 
143730 ; 7068125.338 ; 0.5781 ; 0.6128 ; 6.50 ; 10.67 ; 2146 ; 4072 ; 0.36 ; 0.353 ; 0.366 ; 
143731 ; 7068183.219 ; 0.6444 ; 0.5751 ; 6.50 ; 11.30 ; 2209 ; 3739 ; 0.36 ; 0.372 ; 0.356 ; 
143732 ; 7068237.745 ; 0.6687 ; 0.5152 ; 7.46 ; 12.11 ; 2471 ; 4067 ; 0.40 ; 0.434 ; 0.367 ; 
143733 ; 7068293.110 ; 0.6573 ; 0.4606 ; 7.01 ; 11.87 ; 2265 ; 4068 ; 0.44 ; 0.494 ; 0.390 ; 
143734 ; 7068356.025 ; 0.6525 ; 0.4516 ; 7.00 ; 10.85 ; 2391 ; 3802 ; 0.53 ; 0.515 ; 0.536 ; 
143735 ; 7068416.423 ; 0.6046 ; 0.5752 ; 5.41 ; 6.89 ; 1876 ; 2468 ; 0.49 ; 0.365 ; 0.608 ; 
143736 ; 7068473.465 ; 0.6244 ; 0.5764 ; 5.56 ; 7.00 ; 1895 ; 2331 ; 0.42 ; 0.344 ; 0.496 ; 
143737 ; 7068527.152 ; 0.5929 ; 0.5730 ; 5.41 ; 9.17 ; 1847 ; 3313 ; 0.48 ; 0.451 ; 0.501 ; 
143738 ; 7068579.162 ; 0.6012 ; 0.5565 ; 5.45 ; 9.55 ; 1882 ; 3421 ; 0.49 ; 0.481 ; 0.491 ; 
143739 ; 7068641.237 ; 0.5738 ; 0.5898 ; 6.51 ; 11.03 ; 2267 ; 3956 ; 0.36 ; 0.339 ; 0.387 ; 
143740 ; 7068695.763 ; 0.5568 ; 0.5951 ; 6.44 ; 10.15 ; 2139 ; 3653 ; 0.35 ; 0.355 ; 0.343 ; 
143741 ; 7068755.322 ; 0.5690 ; 0.5883 ; 6.24 ; 10.41 ; 2231 ; 3731 ; 0.47 ; 0.414 ; 0.529 ; 
143742 ; 7068818.237 ; 0.6085 ; 0.5822 ; 5.33 ; 7.78 ; 1850 ; 2583 ; 0.41 ; 0.362 ; 0.465 ; 
143743 ; 7068875.280 ; 0.6305 ; 0.5839 ; 6.02 ; 7.05 ; 2078 ; 2278 ; 0.63 ; 0.500 ; 0.757 ; 
143744 ; 7068934.000 ; 0.5937 ; 0.5603 ; 6.67 ; 10.41 ; 2237 ; 3640 ; 0.67 ; 0.654 ; 0.681 ; 
143745 ; 7068990.203 ; 0.5589 ; 0.5445 ; 6.22 ; 10.59 ; 2137 ; 3811 ; 0.64 ; 0.636 ; 0.638 ; 
143746 ; 7069043.052 ; 0.5299 ; 0.5282 ; 6.39 ; 10.73 ; 2178 ; 3933 ; 0.53 ; 0.648 ; 0.405 ; 
143747 ; 7069101.772 ; 0.5557 ; 0.5605 ; 5.87 ; 10.56 ; 2034 ; 3847 ; 0.38 ; 0.395 ; 0.366 ; 
143748 ; 7069157.137 ; 0.5729 ; 0.5632 ; 6.15 ; 10.91 ; 2093 ; 3849 ; 0.37 ; 0.373 ; 0.366 ; 
143749 ; 7069213.340 ; 0.5770 ; 0.5560 ; 6.13 ; 10.47 ; 2077 ; 3634 ; 0.44 ; 0.490 ; 0.382 ; 
143750 ; 7069265.350 ; 0.5678 ; 0.5647 ; 6.09 ; 10.73 ; 2051 ; 3736 ; 0.44 ; 0.515 ; 0.369 ; 
143751 ; 7069325.748 ; 0.5437 ; 0.5782 ; 6.36 ; 10.25 ; 2173 ; 3634 ; 0.45 ; 0.537 ; 0.366 ; 
143752 ; 7069385.307 ; 0.5326 ; 0.5879 ; 6.17 ; 10.48 ; 2155 ; 3723 ; 0.43 ; 0.485 ; 0.370 ; 
143753 ; 7069443.188 ; 0.5328 ; 0.5945 ; 6.16 ; 7.99 ; 2138 ; 2858 ; 0.41 ; 0.453 ; 0.369 ; 
143754 ; 7069473.387 ; 0.5275 ; 0.5768 ; 6.09 ; 9.60 ; 2084 ; 3372 ; 0.39 ; 0.000 ; 0.000 ; 
143755 ; 7069507.781 ; 0.5271 ; 0.5576 ; 6.64 ; 7.90 ; 2272 ; 2724 ; 0.44 ; 0.523 ; 0.366 ; 
143756 ; 7069558.951 ; 0.5273 ; 0.5577 ; 6.77 ; 9.50 ; 2316 ; 3348 ; 0.42 ; 0.473 ; 0.366 ; 
143757 ; 7069578.245 ; 0.5259 ; 0.5568 ; 6.52 ; 10.22 ; 2272 ; 3631 ; 0.40 ; 0.437 ; 0.360 ; 
143758 ; 7069612.638 ; 0.5290 ; 0.5550 ; 5.99 ; 10.36 ; 2050 ; 3591 ; 0.38 ; 0.406 ; 0.351 ; 
143759 ; 7069660.453 ; 0.5334 ; 0.5526 ; 5.61 ; 10.33 ; 1927 ; 3578 ; 0.36 ; 0.391 ; 0.328 ; 
143760 ; 7069679.747 ; 0.5366 ; 0.5511 ; 5.37 ; 10.28 ; 1867 ; 3567 ; 0.36 ; 0.368 ; 0.358 ; 
143761 ; 7069714.979 ; 0.5338 ; 0.5602 ; 5.65 ; 9.05 ; 1994 ; 3665 ; 0.36 ; 0.345 ; 0.372 ; 
143762 ; 7069757.761 ; 0.5288 ; 0.5684 ; 6.03 ; 9.21 ; 2111 ; 3745 ; 0.38 ; 0.376 ; 0.378 ; 
143763 ; 7069805.576 ; 0.5272 ; 0.5739 ; 6.22 ; 9.60 ; 2199 ; 3809 ; 0.35 ; 0.366 ; 0.343 ; 
143764 ; 7069829.903 ; 0.5284 ; 0.5754 ; 6.52 ; 10.01 ; 2252 ; 3861 ; 0.35 ; 0.361 ; 0.339 ; 
143765 ; 7069861.780 ; 0.5284 ; 0.5772 ; 6.71 ; 10.13 ; 2272 ; 3903 ; 0.35 ; 0.358 ; 0.351 ; 
143766 ; 7069894.495 ; 0.5264 ; 0.5820 ; 6.85 ; 10.01 ; 2308 ; 3914 ; 0.37 ; 0.369 ; 0.362 ; 
143767 ; 7069940.633 ; 0.5268 ; 0.5895 ; 6.87 ; 10.24 ; 2330 ; 3923 ; 0.36 ; 0.356 ; 0.356 ; 
143768 ; 7069959.088 ; 0.5282 ; 0.5973 ; 6.58 ; 10.37 ; 2279 ; 3930 ; 0.36 ; 0.354 ; 0.375 ; 
143769 ; 7069991.803 ; 0.5279 ; 0.6032 ; 6.79 ; 10.39 ; 2291 ; 3936 ; 0.36 ; 0.375 ; 0.353 ; 
143770 ; 7070037.941 ; 0.5248 ; 0.6117 ; 6.81 ; 10.21 ; 2298 ; 3940 ; 0.35 ; 0.364 ; 0.342 ; 
143771 ; 7070070.656 ; 0.5206 ; 0.6209 ; 6.73 ; 10.03 ; 2304 ; 3966 ; 0.34 ; 0.353 ; 0.336 ; 
143772 ; 7070117.632 ; 0.5145 ; 0.6298 ; 6.88 ; 9.93 ; 2330 ; 3987 ; 0.35 ; 0.368 ; 0.339 ; 
143773 ; 7070135.248 ; 0.5092 ; 0.6367 ; 6.90 ; 9.85 ; 2340 ; 4004 ; 0.35 ; 0.359 ; 0.340 ; 
143774 ; 7070165.447 ; 0.5050 ; 0.6385 ; 6.86 ; 9.99 ; 2319 ; 4018 ; 0.36 ; 0.351 ; 0.372 ; 
143775 ; 7070196.485 ; 0.5018 ; 0.6407 ; 6.71 ; 10.01 ; 2296 ; 4028 ; 0.37 ; 0.365 ; 0.377 ; 
143776 ; 7070229.201 ; 0.4988 ; 0.6403 ; 6.93 ; 10.25 ; 2321 ; 4037 ; 0.37 ; 0.371 ; 0.373 ; 
143777 ; 7070275.338 ; 0.4979 ; 0.6353 ; 6.62 ; 11.56 ; 2215 ; 4044 ; 0.38 ; 0.378 ; 0.381 ; 
143778 ; 7070297.987 ; 0.4983 ; 0.6307 ; 6.70 ; 11.73 ; 2245 ; 4049 ; 0.38 ; 0.382 ; 0.371 ; 
143779 ; 7070336.575 ; 0.4982 ; 0.6272 ; 6.72 ; 11.63 ; 2256 ; 4054 ; 0.38 ; 0.391 ; 0.369 ; 
143780 ; 7070369.291 ; 0.4986 ; 0.6236 ; 6.72 ; 11.65 ; 2276 ; 4057 ; 0.38 ; 0.387 ; 0.368 ; 
143781 ; 7070404.523 ; 0.5001 ; 0.6209 ; 6.67 ; 11.74 ; 2316 ; 4083 ; 0.38 ; 0.401 ; 0.352 ; 
143782 ; 7070448.982 ; 0.5010 ; 0.6210 ; 6.78 ; 11.76 ; 2341 ; 4103 ; 0.38 ; 0.388 ; 0.371 ; 
143783 ; 7070470.793 ; 0.5020 ; 0.6250 ; 6.86 ; 11.88 ; 2365 ; 4119 ; 0.39 ; 0.402 ; 0.373 ; 
143784 ; 7070506.864 ; 0.5015 ; 0.6305 ; 6.78 ; 11.76 ; 2373 ; 4132 ; 0.39 ; 0.422 ; 0.361 ; 
143785 ; 7070540.418 ; 0.4968 ; 0.6370 ; 6.92 ; 11.62 ; 2389 ; 4143 ; 0.38 ; 0.415 ; 0.345 ; 
143786 ; 7070573.973 ; 0.4918 ; 0.6408 ; 6.98 ; 11.23 ; 2415 ; 4060 ; 0.37 ; 0.398 ; 0.350 ; 
143787 ; 7070619.271 ; 0.4888 ; 0.6443 ; 6.77 ; 9.96 ; 2359 ; 3657 ; 0.39 ; 0.422 ; 0.352 ; 
143788 ; 7070641.920 ; 0.4867 ; 0.6501 ; 6.64 ; 9.24 ; 2312 ; 3386 ; 0.38 ; 0.408 ; 0.358 ; 
143789 ; 7070676.314 ; 0.4854 ; 0.6511 ; 6.51 ; 8.81 ; 2237 ; 3201 ; 0.37 ; 0.386 ; 0.350 ; 
143790 ; 7070708.190 ; 0.4863 ; 0.6500 ; 6.46 ; 8.31 ; 2252 ; 3048 ; 0.38 ; 0.374 ; 0.386 ; 
143791 ; 7070743.423 ; 0.4897 ; 0.6454 ; 6.63 ; 8.05 ; 2289 ; 2900 ; 0.40 ; 0.429 ; 0.370 ; 
143792 ; 7070789.560 ; 0.4973 ; 0.6412 ; 6.50 ; 7.82 ; 2284 ; 2767 ; 0.39 ; 0.429 ; 0.351 ; 
143793 ; 7070809.693 ; 0.5046 ; 0.6393 ; 6.55 ; 7.59 ; 2323 ; 2677 ; 0.41 ; 0.453 ; 0.368 ; 
143794 ; 7070844.925 ; 0.5097 ; 0.6339 ; 6.74 ; 8.27 ; 2351 ; 2883 ; 0.40 ; 0.432 ; 0.359 ; 
143795 ; 7070878.479 ; 0.5143 ; 0.6288 ; 6.44 ; 8.62 ; 2314 ; 3050 ; 0.38 ; 0.423 ; 0.344 ; 
143796 ; 7070915.389 ; 0.5172 ; 0.6257 ; 6.23 ; 9.09 ; 2234 ; 3185 ; 0.39 ; 0.415 ; 0.365 ; 
143797 ; 7070963.204 ; 0.5191 ; 0.6220 ; 6.47 ; 9.32 ; 2269 ; 3294 ; 0.39 ; 0.430 ; 0.354 ; 
143798 ; 7070982.498 ; 0.5205 ; 0.6218 ; 6.54 ; 9.42 ; 2318 ; 3382 ; 0.40 ; 0.446 ; 0.351 ; 
143799 ; 7071025.280 ; 0.5203 ; 0.6216 ; 6.65 ; 9.57 ; 2353 ; 3452 ; 0.40 ; 0.452 ; 0.346 ; 
143800 ; 7071052.123 ; 0.5190 ; 0.6215 ; 6.58 ; 9.69 ; 2340 ; 3509 ; 0.39 ; 0.428 ; 0.352 ; 
143801 ; 7071089.033 ; 0.5171 ; 0.6211 ; 6.71 ; 9.78 ; 2382 ; 3555 ; 0.38 ; 0.415 ; 0.353 ; 
143802 ; 7071125.943 ; 0.5143 ; 0.6234 ; 6.77 ; 9.74 ; 2401 ; 3591 ; 0.37 ; 0.376 ; 0.357 ; 
143803 ; 7071171.242 ; 0.5132 ; 0.6260 ; 6.92 ; 9.28 ; 2418 ; 3343 ; 0.38 ; 0.392 ; 0.360 ; 
143804 ; 7071190.535 ; 0.5099 ; 0.6284 ; 6.90 ; 9.34 ; 2386 ; 3421 ; 0.37 ; 0.391 ; 0.357 ; 
143805 ; 7071224.090 ; 0.5050 ; 0.6396 ; 6.83 ; 7.70 ; 2377 ; 3214 ; 0.35 ; 0.347 ; 0.353 ; 
143806 ; 7071260.161 ; 0.4999 ; 0.6411 ; 6.87 ; 9.07 ; 2368 ; 3359 ; 0.37 ; 0.367 ; 0.367 ; 
143807 ; 7071304.620 ; 0.4958 ; 0.6413 ; 6.75 ; 9.41 ; 2364 ; 3475 ; 0.37 ; 0.373 ; 0.364 ; 
143808 ; 7071325.592 ; 0.4934 ; 0.6406 ; 6.75 ; 9.66 ; 2381 ; 3570 ; 0.37 ; 0.378 ; 0.365 ; 
143809 ; 7071362.502 ; 0.4923 ; 0.6389 ; 6.70 ; 9.75 ; 2378 ; 3645 ; 0.38 ; 0.388 ; 0.370 ; 
143810 ; 7071394.379 ; 0.4933 ; 0.6363 ; 6.69 ; 9.17 ; 2353 ; 3400 ; 0.38 ; 0.387 ; 0.367 ; 
143811 ; 7071428.772 ; 0.4966 ; 0.6339 ; 6.59 ; 8.86 ; 2305 ; 3189 ; 0.38 ; 0.394 ; 0.364 ; 
143812 ; 7071474.070 ; 0.5007 ; 0.6323 ; 6.59 ; 8.45 ; 2297 ; 3024 ; 0.37 ; 0.381 ; 0.368 ; 
143813 ; 7071495.881 ; 0.5034 ; 0.6382 ; 6.41 ; 7.12 ; 2272 ; 2884 ; 0.37 ; 0.357 ; 0.381 ; 
143814 ; 7071531.952 ; 0.5053 ; 0.6428 ; 6.35 ; 7.53 ; 2275 ; 3070 ; 0.35 ; 0.327 ; 0.363 ; 
143815 ; 7071567.184 ; 0.5054 ; 0.6464 ; 6.18 ; 7.68 ; 2245 ; 3221 ; 0.34 ; 0.311 ; 0.362 ; 
143816 ; 7071600.738 ; 0.5062 ; 0.6493 ; 6.15 ; 7.33 ; 2234 ; 3055 ; 0.34 ; 0.000 ; 0.000 ; 
143817 ; 7071647.715 ; 0.5077 ; 0.6519 ; 6.20 ; 7.15 ; 2232 ; 2915 ; 0.33 ; 0.000 ; 0.000 ; 
143818 ; 7071686.302 ; 0.5104 ; 0.6524 ; 6.43 ; 7.03 ; 2279 ; 2792 ; 0.34 ; 0.000 ; 0.000 ; 
143819 ; 7071719.018 ; 0.5122 ; 0.6517 ; 6.34 ; 7.24 ; 2257 ; 2955 ; 0.34 ; 0.315 ; 0.373 ; 
143820 ; 7071748.378 ; 0.5125 ; 0.6506 ; 6.28 ; 7.51 ; 2254 ; 3087 ; 0.35 ; 0.318 ; 0.373 ; 
143821 ; 7071781.093 ; 0.5121 ; 0.6498 ; 6.32 ; 7.67 ; 2246 ; 3173 ; 0.34 ; 0.321 ; 0.359 ; 
143822 ; 7071826.392 ; 0.5123 ; 0.6501 ; 6.24 ; 7.28 ; 2241 ; 2989 ; 0.34 ; 0.315 ; 0.359 ; 
143823 ; 7071845.686 ; 0.5115 ; 0.6487 ; 6.21 ; 6.88 ; 2226 ; 2874 ; 0.33 ; 0.000 ; 0.000 ; 
143824 ; 7071879.240 ; 0.5111 ; 0.6469 ; 6.21 ; 6.75 ; 2244 ; 2774 ; 0.31 ; 0.000 ; 0.000 ; 
